timestamp,event_type,topic,detail
2026-05-04T00:41:01.951388,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830061946}"
2026-05-04T00:41:07.251845,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":270,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830067246}"
2026-05-04T00:41:12.548826,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":270,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830072546}"
2026-05-04T00:41:17.898788,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":270,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830077896}"
2026-05-04T00:41:23.149311,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1116,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830082145}"
2026-05-04T00:41:28.452201,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1116,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830087446}"
2026-05-04T00:41:33.751680,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830092746}"
2026-05-04T00:41:39.052475,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":270,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830098046}"
2026-05-04T00:41:44.351388,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830103346}"
2026-05-04T00:41:49.660053,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830108646}"
2026-05-04T00:41:54.952462,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":270,""t4"":233,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830114946}"
2026-05-04T00:42:00.253246,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":270,""t4"":237,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830119246}"
2026-05-04T00:42:05.561550,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":270,""t4"":236,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830124547}"
2026-05-04T00:42:10.856708,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1094,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830130846}"
2026-05-04T00:42:16.154198,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.17,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830135146}"
2026-05-04T00:42:21.524541,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830141516}"
2026-05-04T00:42:26.757039,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1121,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830146746}"
2026-05-04T00:42:32.058798,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830151046}"
2026-05-04T00:42:37.355935,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1110,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830156346}"
2026-05-04T00:42:42.664707,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830162646}"
2026-05-04T00:42:47.954860,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830167946}"
2026-05-04T00:42:53.251360,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.17,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830172246}"
2026-05-04T00:42:58.560590,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":237,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830178545}"
2026-05-04T00:43:03.861877,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1127,""suhu"":27.25,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830183846}"
2026-05-04T00:43:09.155639,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":1120,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830188146}"
2026-05-04T00:43:14.453748,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830194446}"
2026-05-04T00:43:19.754474,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1120,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":129,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830199746}"
2026-05-04T00:43:25.219768,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":129,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830205206}"
2026-05-04T00:43:30.354252,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830210346}"
2026-05-04T00:43:35.659612,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830215646}"
2026-05-04T00:43:40.951247,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830220945}"
2026-05-04T00:43:46.256673,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1131,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830226246}"
2026-05-04T00:43:51.555074,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830231546}"
2026-05-04T00:43:56.857860,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830236846}"
2026-05-04T00:44:02.157654,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830242146}"
2026-05-04T00:44:07.456894,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1120,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830247446}"
2026-05-04T00:44:12.755629,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":1120,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830252746}"
2026-05-04T00:44:18.060524,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830258046}"
2026-05-04T00:44:23.362643,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1098,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830263346}"
2026-05-04T00:44:28.814048,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830268795}"
2026-05-04T00:44:33.956504,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830273946}"
2026-05-04T00:44:39.253444,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830278246}"
2026-05-04T00:44:44.556136,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":1093,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830283546}"
2026-05-04T00:44:49.854911,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830289846}"
2026-05-04T00:44:55.158595,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830294146}"
2026-05-04T00:45:00.462196,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830299446}"
2026-05-04T00:45:05.758372,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.22,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830305747}"
2026-05-04T00:45:11.057292,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830310046}"
2026-05-04T00:45:16.370132,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830315346}"
2026-05-04T00:45:21.661113,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830320646}"
2026-05-04T00:45:26.956786,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":129,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830326946}"
2026-05-04T00:45:32.401360,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830332376}"
2026-05-04T00:45:37.566173,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":129,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830337546}"
2026-05-04T00:45:42.865525,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1119,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830342846}"
2026-05-04T00:45:48.159672,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1104,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830347146}"
2026-05-04T00:45:53.456666,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":270,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830353446}"
2026-05-04T00:45:58.763208,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.17,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":129,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830358745}"
2026-05-04T00:46:04.058927,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1097,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830363046}"
2026-05-04T00:46:09.361939,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830369346}"
2026-05-04T00:46:14.662324,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830374646}"
2026-05-04T00:46:19.960336,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":237,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830379946}"
2026-05-04T00:46:25.259480,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830385246}"
2026-05-04T00:46:30.565648,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1115,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830390546}"
2026-05-04T00:46:35.985303,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830395966}"
2026-05-04T00:46:41.160796,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":237,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830400146}"
2026-05-04T00:46:46.458035,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":237,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830405446}"
2026-05-04T00:46:51.764741,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830410746}"
2026-05-04T00:46:57.070147,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777830416046}"
2026-05-04T00:47:02.366712,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830421346}"
2026-05-04T00:47:07.658545,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830426646}"
2026-05-04T00:47:12.968806,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.19,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830432946}"
2026-05-04T00:47:18.268526,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.17,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830437246}"
2026-05-04T00:47:23.563434,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1119,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830442546}"
2026-05-04T00:47:28.862321,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.19,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":129,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830448846}"
2026-05-04T00:47:34.164878,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1119,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830453146}"
2026-05-04T00:47:39.576278,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.22,""ec"":1109,""suhu"":27.31,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830459557}"
2026-05-04T00:47:44.762153,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830464746}"
2026-05-04T00:47:50.072984,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":129,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830469046}"
2026-05-04T00:47:55.369674,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830474346}"
2026-05-04T00:48:00.663727,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830480646}"
2026-05-04T00:48:05.963230,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830485947}"
2026-05-04T00:48:11.269665,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830490246}"
2026-05-04T00:48:16.565152,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":129,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830496546}"
2026-05-04T00:48:21.861992,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830501846}"
2026-05-04T00:48:27.165329,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830506146}"
2026-05-04T00:48:32.467235,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830512447}"
2026-05-04T00:48:37.762907,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1119,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830517747}"
2026-05-04T00:48:43.167369,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830523146}"
2026-05-04T00:48:48.366516,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830528346}"
2026-05-04T00:48:53.667822,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":1113,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830533646}"
2026-05-04T00:48:58.965688,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830538945}"
2026-05-04T00:49:04.264446,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830544246}"
2026-05-04T00:49:09.564227,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":1101,""suhu"":27.44,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":129,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830549546}"
2026-05-04T00:49:14.865933,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1119,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830554846}"
2026-05-04T00:49:20.165552,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":270,""t4"":236,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830560146}"
2026-05-04T00:49:25.475769,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830565446}"
2026-05-04T00:49:30.774111,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1103,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":237,""t5"":108,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777830570747}"
2026-05-04T00:49:36.066616,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":1112,""suhu"":27.44,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830576046}"
2026-05-04T00:49:41.364358,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":1108,""suhu"":27.38,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":128,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777830581346}"
